Cod,Nome do alimento,Nível 1 ,Nível 2,Nível 3 ,"Energia
[kcal] ","Energia
[kJ] ","Lípidos
[g]","Ácidos gordos saturados
[g] ","Ácidos gordos monoinsaturados 
[g]","Ácidos gordos polinsaturados 
[g]","Ácido linoleico 
[g] ","Ácidos gordos trans 
[g]","Hidratos de carbono 
[g]","Açúcares 
[g] ","Oligossacáridos 
[g] ","Amido 
[g]","Fibra  
[g]","Proteínas 
[g] ","Sal  
[g]","Álcool 
[g] ","Água 
[g] ","Ácidos orgânicos 
[g] ","Colesterol 
[mg]","Vitamina A  
[µg]","Caroteno 
[µg]","Vitamina D 
[µg]","alfa-tocoferol 
[mg]","Tiamina 
[mg] ","Riboflavina 
[mg] ","Niacina 
[mg]","Equivalentes de niacina 
[mg]","Triptofano/60 
[mg]","Vitamina B6 
[mg]","Vitamina B12 
[µg]","Vitamina C 
[mg]","Folatos 
[µg]","Cinza 
[g]","Sódio 
[mg]","Potássio 
[mg] ","Cálcio 
[mg]","Fósforo 
[mg]","Magnésio 
[mg]","Ferro 
[mg]","Zinco 
[mg]","Selénio 
[µg]","Iodo 
[µg]",alimento_hc
889,Sardinha meio gorda conserva em azeite (escorrido),"Peixes, mariscos, anfíbios, répteis e invertebrados",Peixe e produtos da pesca processados,Peixe processado ou conservado (incluindo vísceras processadas),186,780,9,1.5,5,2.1,0.5,0.3,0,0,0,0,0,26.3,0.4,0,62,0,60,10,0,7,0.7,0.01,0.04,7,12,4.9,0.1,13,0,21,1.8,170,420,470,640,25,3.1,2.7,,24,Sardinha meio gorda conserva em azeite (escorrido) (0g HC/100g)
885,Sardinha meio gorda crua,"Peixes, mariscos, anfíbios, répteis e invertebrados",Peixe (músculo),Peixe de mar,158,658,9.1,2.5,2.2,3.3,0.2,0.3,0,0,0,0,0,18.9,0.2,0,68.9,0,28,12,0,17,0.25,0.01,0.14,6.2,9.7,3.5,0.41,10,0,24,1.6,65,400,70,300,29,1.7,1.7,,,Sardinha meio gorda crua (0g HC/100g)
887,Sardinha meio gorda frita,"Peixes, mariscos, anfíbios, répteis e invertebrados",Peixe (músculo),Peixe de mar,174,726,10.2,2.3,2.3,4.4,1.7,0.3,0.5,0,0,0.5,0,20,0.8,0,66.8,0,29,11,0,16,2.1,0.01,0.13,5.8,9.5,3.7,0.34,9.4,0,20,2.5,310,420,73,280,28,1.5,1.8,,21,Sardinha meio gorda frita (0.5g HC/100g)
886,Sardinha meio gorda grelhada,"Peixes, mariscos, anfíbios, répteis e invertebrados",Peixe (músculo),Peixe de mar,168,707,7.2,2.2,1.4,2.7,0.1,0.2,0,0,0,0,0,25.9,1,0,63.7,0,38,9,0,11,0.7,0.05,0.19,8.4,13,4.8,0.3,9.3,0,31,3.1,390,500,67,310,35,1.9,1.2,,21,Sardinha meio gorda grelhada (0g HC/100g)
2122000004,Seitan,"Produtos para dietas não padronizadas, substitutos de alimentos e suplementos alimentares",Substitutos de carne e produtos lácteos,Substitutos da carne,139,587,1.7,0.3,0.9,0.4,0.4,0,5.4,0.3,0,5.1,0.7,25,0.5,0,67,0.2,0,0,0,0,0.51,0,0.03,0,5.2,5.2,0.08,0,0,14.7,0.7,190,30,20,53,13,1.3,1.3,,,Seitan (5.4g HC/100g)
1900000036,"Sementes de abóbora, cruas, secas, miolo","Leguminosas, frutos de casca rija, sementes oleaginosas e especiarias","Frutos de casca rija, sementes oleaginosas e frutos oleaginosos",Sementes oleaginosas,567,2350,46.4,8.5,15.3,20.4,19.5,0.1,10,2.3,0,7.7,10.8,22,0,0,6.1,0,0,38,4,0,0.25,0.2,0.11,1.35,8.45,7.1,0.08,0,0,58,4.73,13,810,66,1040,480,7.8,4.1,14,4.7,"Sementes de abóbora, cruas, secas, miolo (10g HC/100g)"
1900000041,Sementes de cânhamo secas,"Leguminosas, frutos de casca rija, sementes oleaginosas e especiarias","Frutos de casca rija, sementes oleaginosas e frutos oleaginosos",Sementes oleaginosas,424,1760,27.9,2.9,3.5,19.4,15,0,2.4,2.2,0,0.1,22.7,29.5,0,0,5.9,0,0,3,20,0,1.8,0.35,0.19,2.3,8.45,6.15,0.39,0,0,81,5.4,2,340,130,1100,390,13,6,4,0,Sementes de cânhamo secas (2.4g HC/100g)
1900000040,Sementes de chia,"Leguminosas, frutos de casca rija, sementes oleaginosas e especiarias","Frutos de casca rija, sementes oleaginosas e frutos oleaginosos",Sementes oleaginosas,456,1880,34.4,3.6,2.7,26.5,6.3,0.1,4.6,2.2,0,2.4,35.1,14.4,0,0,6.8,0,0,0,0,0,0.5,0.17,0.12,1.6,8.87,7.27,0.06,0,1.6,49,4.66,0,710,580,760,320,7.7,6.3,55,,Sementes de chia (4.6g HC/100g)
1900000043,Sementes de coentro,"Leguminosas, frutos de casca rija, sementes oleaginosas e especiarias",Especiarias ,Especiarias de sementes,358,1480,17.8,1,13.6,1.8,2,0,16.2,0,0,16.2,41.9,12.4,0.1,0,8.9,0,0,0,0,0,3.33,0.24,0.29,2.1,10.6,8.5,0.44,0,21,0,2.78,35,1270,710,410,330,16,4.7,26,,Sementes de coentro (16.2g HC/100g)
1900000038,"Sementes de girassol, cruas, secas, miolo","Leguminosas, frutos de casca rija, sementes oleaginosas e especiarias","Frutos de casca rija, sementes oleaginosas e frutos oleaginosos",Sementes oleaginosas,585,2420,48.5,5.3,15.6,25.3,25.3,0.2,8.3,4.3,0,4,13.5,22.1,0,0,4.3,0,0,3,4,0,37.2,0.05,0.19,1.18,6.18,5,0.26,0,0,97,3.25,10,670,110,670,300,4.5,5.9,13,4.7,"Sementes de girassol, cruas, secas, miolo (8.3g HC/100g)"
1900000034,Sementes de linhaça cruas,"Leguminosas, frutos de casca rija, sementes oleaginosas e especiarias","Frutos de casca rija, sementes oleaginosas e frutos oleaginosos",Sementes oleaginosas,487,2020,31,2.7,5.5,21,6.3,0,18.1,5.2,0,10.7,18,25,0,0,4.9,0,0,0,0,0,8.2,0.79,0.25,7.9,14.57,6.67,0.79,0,0,97,3,11,470,200,550,350,15,7.8,28,0.5,Sementes de linhaça cruas (18.1g HC/100g)
1900000035,Sementes de melão,"Leguminosas, frutos de casca rija, sementes oleaginosas e especiarias","Frutos de casca rija, sementes oleaginosas e frutos oleaginosos",Sementes oleaginosas,590,2440,47.7,12,8.3,26.2,19.5,0.1,9,0.4,0,6,10.8,28.5,0.2,0,6.1,0,0,0,0,0,0.25,0.17,0.15,2.1,11.8,9.7,0.45,0,0,58,2.05,99,650,71,690,510,7.6,4,,,Sementes de melão (9g HC/100g)
1900000042,Sementes de mostarda,"Leguminosas, frutos de casca rija, sementes oleaginosas e especiarias","Frutos de casca rija, sementes oleaginosas e frutos oleaginosos",Sementes oleaginosas,449,1870,28.8,1.5,19.8,5.4,3,0,15.9,5.2,0,10.7,12.2,25.5,0,0,6.9,0,0,6,37,0,5.07,0.54,0.38,7.9,16.4,8.5,0.3,0,0,0,2.37,5,680,520,840,300,19,4.7,130,,Sementes de mostarda (15.9g HC/100g)
1900000039,Sementes de papoila,"Leguminosas, frutos de casca rija, sementes oleaginosas e especiarias","Frutos de casca rija, sementes oleaginosas e frutos oleaginosos",Sementes oleaginosas,565,2340,45.9,5.8,8.5,29.2,27.2,0,13.7,3,0,10.7,10,19.3,0.1,0,6.4,0,0,0,0,0,1.61,0.85,0.17,0.99,5.16,4.17,0.5,0,0,0,6.8,21,700,1510,840,330,10,9.4,,,Sementes de papoila (13.7g HC/100g)
1900000037,Sementes de sésamo,"Leguminosas, frutos de casca rija, sementes oleaginosas e especiarias","Frutos de casca rija, sementes oleaginosas e frutos oleaginosos",Sementes oleaginosas,620,2560,55,8.1,20.7,24,23.8,0,6.4,0.4,0,6,5.5,22.1,0.1,0,4.8,0,0,1,6,0,0.25,0.83,0.13,4.85,10.25,5.4,0.45,0,0,97,2.37,20,570,670,720,370,10,5.4,,5,Sementes de sésamo (6.4g HC/100g)
1900000074,Sêmola de milho,Cereais e produtos à base de cereais,Cereais e seus derivados primários,Semolina,350,1480,1.1,0.1,0.4,0.4,0.363,0,73.8,1.5,0,72,5,8.8,0,0,11,0,0,0,0,0,0.7,0.13,0.04,1.2,2.1,0.9,0.15,0,0,5,0.5,1,80,4,73,20,1,0.4,,2.5,Sêmola de milho (73.8g HC/100g)
396,Shortening para pastelaria,Óleos e gorduras de origem animal e vegetal e seus derivados,Emulsões de gordura e gorduras misturadas,Mistura de óleos e gorduras,878,3610,97.5,86.9,1.6,0.7,0.7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Shortening para pastelaria (0g HC/100g)
397,Shortening para restaurante,Óleos e gorduras de origem animal e vegetal e seus derivados,Emulsões de gordura e gorduras misturadas,Mistura de óleos e gorduras,900,3700,100,16.1,52.5,28.3,28.3,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Shortening para restaurante (0g HC/100g)
711,Sidra (vinho de maçã),Bebidas alcoólicas,Vinho e bebidas similares,Bebidas similares do vinho,48,199,0,0,0,0,0,0,2.3,2.3,0,0,0,0,0,5.5,92,0,0,0,0,0,0,0.01,0.01,0,0,0,0.01,0,0,0,0.2,7,72,14,4,3,0.9,0,,,Sidra (vinho de maçã) (2.3g HC/100g)
2122000003,Sobremesa à base de soja,"Produtos para dietas não padronizadas, substitutos de alimentos e suplementos alimentares",Substitutos de carne e produtos lácteos,Substitutos de produtos lácteos,95,403,1.8,0.5,0.4,0.8,0.7,0,15.8,13.6,0,2.2,1,3.5,0.1,0,77.3,0,0,8,48,0.8,0.2,0,0.12,0,0.7,0.7,0.12,0.38,1,14,0.8,37,170,130,100,18,1,0.3,,,Sobremesa à base de soja (15.8g HC/100g)
540,Soja cozida sem sal,"Leguminosas, frutos de casca rija, sementes oleaginosas e especiarias",Leguminosas,Leguminosas (sementes de leguminosas secas),151,630,7.5,1,1.7,4.5,4.1,0,5.6,2.4,1.2,2,5.6,12.5,0,0,67,0,0,7,40,0,1,0.3,0.14,0.5,2.5,2,0.16,0,0,64,1.5,1,510,82,240,84,2.6,1.4,,,Soja cozida sem sal (5.6g HC/100g)
541,"Soja, farinha com baixo teor de gordura","Leguminosas, frutos de casca rija, sementes oleaginosas e especiarias",Leguminosas,Leguminosas (sementes de leguminosas secas),314,1320,2.6,0.3,0.5,1.3,1.1,0,21.8,10.9,0,10.9,13.5,44,0,0,12.5,0,0,6,35,0,0,1.2,0.28,2.3,12,10,0.49,0,0,410,5.3,13,1910,260,610,270,6,3,,,"Soja, farinha com baixo teor de gordura (21.8g HC/100g)"
539,"Soja, grão seco, cru","Leguminosas, frutos de casca rija, sementes oleaginosas e especiarias",Leguminosas,Leguminosas (sementes de leguminosas secas),407,1700,19.3,2.5,4.3,11.5,10.4,0,18.3,6.6,6.3,5.4,14.3,32.8,0,0,10,0,0,17,103,0,2.9,1.2,0.49,1.8,7,5.2,0.6,0,0,330,5,4,1750,250,670,250,8,3.8,,,"Soja, grão seco, cru (18.3g HC/100g)"
891,Solha crua,"Peixes, mariscos, anfíbios, répteis e invertebrados",Peixe (músculo),Peixe de mar,90,382,1.6,0.3,0.4,0.4,0,0,0,0,0,0,0,19,0.3,0,78.2,0,85,0,0,10,0.35,0.12,0.05,0.51,4,3.5,0.13,1.5,0,8.5,1,110,230,54,170,29,0.4,0.6,,,Solha crua (0g HC/100g)
1155,Solha frita,"Peixes, mariscos, anfíbios, répteis e invertebrados",Peixe (músculo),Peixe de mar,147,620,2,0.4,0.5,0.5,0.053,0,8.9,0.3,0,8.6,0.5,23,1.1,0,63.3,0,99,0,0,12,0.45,0.15,0.06,0.73,4.98,4.26,0.17,1.7,0.3,12,2,440,290,67,220,41,0.7,0.8,,,Solha frita (8.9g HC/100g)
892,Solha grelhada,"Peixes, mariscos, anfíbios, répteis e invertebrados",Peixe (músculo),Peixe de mar,104,439,1.8,0.4,0.5,0.5,0,0,0,0,0,0,0,21.9,1,0,74.4,0,98,0,0,11,0.42,0.12,0.05,0.56,4.7,4.1,0.13,1.5,0,8.2,1.9,410,240,61,190,32,0.4,0.7,,19,Solha grelhada (0g HC/100g)
512,Sonhos,Cereais e produtos à base de cereais,Produtos de pastelaria fina,Pastelaria de massa levedada,389,1620,26.2,3.7,6.2,14.3,14.1,0.1,29.2,10.6,0,18.6,0.7,8.7,0.2,0,34.6,0,209,135,0,0.9,1.1,0.05,0.23,0.3,2.7,2.4,0.1,1,0,16,0.6,72,61,29,130,15,1.4,0.9,,,Sonhos (29.2g HC/100g)
795,Sopa à lavrador,Pratos compostos,Sopas e saladas,Sopas (prontas a comer),51,214,1.5,0.2,1.1,0.1,0.105,0,7.6,1,0,6.5,1.1,1.2,0.6,0,87.6,0,0,74,445,0,0.28,0.07,0.01,0.47,0.9,0.26,0.13,0,7.6,17,1.04,240,150,14,22,7.6,0.2,0.2,,,Sopa à lavrador (7.6g HC/100g)
780,Sopa de abóbora,Pratos compostos,Sopas e saladas,Sopas (prontas a comer),33,138,1.5,0.2,1.1,0.1,0.0914,0,4,0.6,0,3.4,0.5,0.6,0.6,0,92.6,0,0,34,206,0,0.43,0.03,0,0.29,0.52,0.11,0.07,0,3.3,5.2,0.853,230,91,9.7,9,5,0.1,0.1,,,Sopa de abóbora (4g HC/100g)
781,Sopa de agrião,Pratos compostos,Sopas e saladas,Sopas (prontas a comer),37,155,1.6,0.2,1.1,0.2,0.105,0,4.2,0.5,0,3.6,0.9,1,0.6,0,91.4,0,0,84,503,0,0.45,0.05,0.01,0.3,0.62,0.2,0.09,0,8,20,0.966,240,100,34,17,6.1,0.3,0.1,,,Sopa de agrião (4.2g HC/100g)
1110,Sopa de agrião com leite,Pratos compostos,Sopas e saladas,Sopas (prontas a comer),33,139,0.5,0.2,0.1,0.1,0.0247,0,5.3,0.5,0,4.8,1,1.3,0.6,0,90.9,0,1,60,345,0,0.29,0.07,0.02,0.48,0.74,0.26,0.16,0,17.3,45,1.05,250,160,42,23,8.3,0.4,0.2,,,Sopa de agrião com leite (5.3g HC/100g)
1111,Sopa de agrião com requeijão,Pratos compostos,Sopas e saladas,Sopas (prontas a comer),28,118,1.6,0.8,0.3,0.3,0.251,0,2,0.7,0.1,1.2,0.8,1.1,0.7,0,93.5,0,2,57,271,0,0.27,0.04,0.02,0.34,0.55,0.21,0.08,0.03,13.3,32,1.14,280,100,47,22,7.5,0.3,0.2,,,Sopa de agrião com requeijão (2g HC/100g)
1024,Sopa de carne de porco,Pratos compostos,Sopas e saladas,Sopas (prontas a comer),60,253,0.9,0.2,0.3,0.2,0.154,0,7.3,0.9,0.4,5.9,3.4,4,0.6,0,83.2,0,3,99,592,0,0.12,0.14,0.04,0.72,1.4,0.7,0.13,0.04,8.1,63,1.24,250,250,33,57,22,1.1,0.8,,,Sopa de carne de porco (7.3g HC/100g)
784,Sopa de cebola,Pratos compostos,Sopas e saladas,Sopas (prontas a comer),40,166,1.5,0.2,1.1,0.1,0.111,0,5.4,0.7,0.2,4.5,0.6,0.8,0.6,0,90.9,0,0,0,0,0,0.28,0.05,0.01,0.3,0.57,0.15,0.09,0,2.7,6.1,0.905,230,90,10,14,6.2,0.1,0.2,,,Sopa de cebola (5.4g HC/100g)
1112,Sopa de cenoura,Pratos compostos,Sopas e saladas,Sopas (prontas a comer),29,123,0.6,0.3,0.2,0.1,0.0748,0,4.4,1.9,0.2,2.4,1.3,0.9,0.3,0,92,0,4,316,1850,0.1,0.29,0.07,0.02,0.61,0.79,0.18,0.12,0.01,8,20,0.761,140,210,26,25,6.9,0.4,0.2,,,Sopa de cenoura (4.4g HC/100g)
785,Sopa de couve-branca,Pratos compostos,Sopas e saladas,Sopas (prontas a comer),40,169,1.5,0.2,1.1,0.1,0.1,0,5.4,1.3,0,4.2,1,0.8,0.6,0,90.4,0,0,134,805,0,0.31,0.05,0.01,0.36,0.67,0.19,0.1,0,5,9.5,0.916,240,130,15,17,6,0.2,0.1,,,Sopa de couve-branca (5.4g HC/100g)
786,Sopa de couve-lombarda,Pratos compostos,Sopas e saladas,Sopas (prontas a comer),41,170,1.5,0.2,1.1,0.1,0.1,0,5.3,1.1,0,4.2,1.1,0.9,0.6,0,90.3,0,0,152,914,0,0.31,0.05,0.01,0.39,0.73,0.2,0.09,0,6.6,16,0.978,240,130,15,20,6.4,0.2,0.1,,,Sopa de couve-lombarda (5.3g HC/100g)
787,Sopa de cozido,Pratos compostos,Sopas e saladas,Sopas (prontas a comer),36,151,1.4,0.5,0.6,0.1,0.1,0.1,2.9,0.6,0,2.3,0.7,2.6,0.6,0,92.2,0,5,50,305,0.1,0.1,0.03,0.02,0.6,1.1,0.5,0.06,0.2,7,13,0.9,240,110,14,38,7,0.2,0.4,,,Sopa de cozido (2.9g HC/100g)
789,Sopa de ervilhas,Pratos compostos,Sopas e saladas,Sopas (prontas a comer),48,202,1.5,0.2,1.1,0.1,0.134,0,6.4,0.9,0.2,5.3,1.3,1.6,0.6,0,88.1,0,0,71,427,0,0.28,0.12,0.01,0.42,0.89,0.31,0.1,0,4.2,11,0.977,240,140,12,30,7.3,0.3,0.2,,,Sopa de ervilhas (6.4g HC/100g)
790,Sopa de espinafres,Pratos compostos,Sopas e saladas,Sopas (prontas a comer),39,164,1.6,0.2,1.1,0.2,0.109,0,4.8,0.4,0,4.5,0.8,1,0.6,0,90.7,0,0,102,613,0,0.53,0.04,0.03,0.27,0.62,0.26,0.09,0,5.3,18,0.999,250,110,22,16,11,0.4,0.2,,,Sopa de espinafres (4.8g HC/100g)
1113,Sopa de espinafres com ovos,Pratos compostos,Sopas e saladas,Sopas (prontas a comer),93,387,6.9,1.1,4.7,0.7,0.586,0,4.7,0.4,0,4.3,1.2,2.5,0.5,0,83.9,0,30,186,1030,0.1,1.49,0.03,0.11,0.24,0.88,0.64,0.09,0.07,11.8,53,0.897,190,170,41,40,21,1.1,0.5,,,Sopa de espinafres com ovos (4.7g HC/100g)
791,Sopa de favas,Pratos compostos,Sopas e saladas,Sopas (prontas a comer),49,207,1.5,0.2,1.1,0.1,0.105,0,6.4,0.8,0.1,5.5,1.5,1.8,0.6,0,87.8,0,0,66,394,0,0.32,0.05,0.01,0.43,0.94,0.34,0.09,0,4.5,18,0.965,240,130,11,24,8.3,0.2,0.2,,,Sopa de favas (6.4g HC/100g)
1105,Sopa de feijão,Pratos compostos,Sopas e saladas,Sopas (prontas a comer),51,212,2.1,0.3,1.6,0.2,0.188,0,4.1,0.9,0.3,2.8,2.8,2.5,0.4,0,87.5,0,0,53,319,0,0.37,0.1,0.03,0.36,0.76,0.4,0.1,0,21.8,77,0.998,150,200,33,45,17,0.8,0.5,,,Sopa de feijão (4.1g HC/100g)
1103,Sopa de feijão-branco com couve-portuguesa,Pratos compostos,Sopas e saladas,Sopas (prontas a comer),47,196,1.3,0.2,0.8,0.2,0.158,0,4.9,1.3,0.4,3.3,2.7,2.5,0,0,88,0,0,68,407,0,0.23,0.07,0.03,0.33,0.74,0.42,0.07,0,26.4,49,0.551,9.6,190,41,47,25,0.8,0.4,,,Sopa de feijão-branco com couve-portuguesa (4.9g HC/100g)
1121,Sopa de feijão-manteiga,Pratos compostos,Sopas e saladas,Sopas (prontas a comer),46,196,0.4,0.1,0.3,0,0.04,0,8.7,1.9,0.2,6.7,1.6,1.2,0.6,0,87,0,0,140,839,0,1.05,0.08,0.01,0.27,0.51,0.24,0.07,0,7.8,21,0.982,250,170,17,22,12,0.4,0.3,,,Sopa de feijão-manteiga (8.7g HC/100g)
1102,Sopa de feijão-manteiga com couve-lombarda,Pratos compostos,Sopas e saladas,Sopas (prontas a comer),43,181,1.8,0.3,1.3,0.2,0.159,0,3.5,0.8,0.3,2.5,2.4,2.1,0.6,0,89,0,0,45,269,0,0.32,0.09,0.02,0.31,0.65,0.35,0.09,0,18.6,64,1.17,250,170,29,38,15,0.7,0.5,,,Sopa de feijão-manteiga com couve-lombarda (3.5g HC/100g)
1114,Sopa de feijão-verde,Pratos compostos,Sopas e saladas,Sopas (prontas a comer),32,133,1.5,0.6,0.6,0.1,0.074,0,3.5,0.8,0.1,2.6,0.7,0.7,0.6,0,92.6,0,3,12,31,0,0.15,0.05,0.01,0.35,0.51,0.16,0.09,0,5,17,0.972,250,120,13,14,7.5,0.2,0.2,,,Sopa de feijão-verde (3.5g HC/100g)
792,Sopa de feijão-verde e cenoura,Pratos compostos,Sopas e saladas,Sopas (prontas a comer),42,177,1.5,0.2,1.1,0.1,0.103,0,5.8,1.1,0,4.7,1,0.9,0.6,0,89.8,0,0,98,588,0,0.3,0.05,0.01,0.4,0.76,0.22,0.1,0,3.8,12,0.984,240,130,13,17,6.9,0.2,0.1,,,Sopa de feijão-verde e cenoura (5.8g HC/100g)
1115,Sopa de feijão-verde e nabo,Pratos compostos,Sopas e saladas,Sopas (prontas a comer),36,148,1.9,0.9,0.4,0.6,0.485,0,3.4,1.3,0.1,2,1,0.7,0.7,0,92,0,0,26,84,0,0.17,0.05,0.02,0.45,0.59,0.14,0.09,0,8.2,16,1.09,270,150,12,13,8.5,0.2,0.1,,,Sopa de feijão-verde e nabo (3.4g HC/100g)
1106,Sopa de grão à moda da avó,Pratos compostos,Sopas e saladas,Sopas (prontas a comer),107,448,2.3,0.3,1.1,0.6,0.635,0,15.1,1.2,0.7,13.2,3.3,4.7,0.2,0,73.6,0,0,113,677,0,0.76,0.1,0.04,0.64,1.29,0.65,0.12,0,1,41,0.997,100,240,37,62,24,1.4,0.6,,,Sopa de grão à moda da avó (15.1g HC/100g)
1108,"Sopa de grão com arroz, espinafres e coentros",Pratos compostos,Sopas e saladas,Sopas (prontas a comer),45,188,1.3,0.2,0.6,0.3,0.214,0,5.3,0.6,0.2,4.5,1.7,2.1,0.7,0,88.3,0,0,183,1100,0,0.82,0.06,0.07,0.34,0.75,0.41,0.11,0,13.3,60,1.3,300,230,46,32,27,1.2,0.5,,,"Sopa de grão com arroz, espinafres e coentros (5.3g HC/100g)"
793,Sopa de grão com espinafres ,Pratos compostos,Sopas e saladas,Sopas (prontas a comer),60,252,2.1,0.3,1.2,0.4,0.373,0,7,0.6,0.4,6,1.8,2.4,0.6,0,85.6,0,0,41,243,0,0.63,0.04,0.02,0.22,0.67,0.35,0.06,0,2.1,16,1.11,240,110,24,29,15,0.7,0.4,,,Sopa de grão com espinafres  (7g HC/100g)
1107,Sopa de grão com espinafres sem arroz,Pratos compostos,Sopas e saladas,Sopas (prontas a comer),55,231,2.3,0.6,0.8,0.6,0.452,0,5.1,0.6,0.4,4.2,1.9,2.6,0.7,0,86.8,0,1,135,810,0,0.7,0.07,0.06,0.31,0.74,0.43,0.1,0.02,9.2,54,1.3,290,220,42,36,26,1.2,0.5,,,Sopa de grão com espinafres sem arroz (5.1g HC/100g)
796,Sopa de nabiças (ou de grelos de nabo),Pratos compostos,Sopas e saladas,Sopas (prontas a comer),40,169,1.2,0.2,0.9,0.1,0.11,0,5.8,1.2,0.1,4.6,1.1,1,0.6,0,89.8,0,0,109,654,0,0.38,0.06,0.01,0.46,0.86,0.22,0.11,0,8.6,13,1.01,240,140,24,19,7.6,0.2,0.1,,,Sopa de nabiças (ou de grelos de nabo) (5.8g HC/100g)
1120,Sopa de peixe ,Pratos compostos,Sopas e saladas,Sopas (prontas a comer),17,70,0.6,0.2,0.2,0.1,0.0646,0,1.3,0.9,0.2,0.3,0.4,1.3,0.6,0,95.4,0,3,14,70,0.5,0.27,0.04,0.01,0.45,0.68,0.23,0.08,0.11,4.2,6,0.92,250,97,10,22,7.8,0.2,0.2,,,Sopa de peixe  (1.3g HC/100g)
799,Sopa de peixe com massa,Pratos compostos,Sopas e saladas,Sopas (prontas a comer),46,193,1.1,0.2,0.7,0.2,0.173,0,5.8,0.9,0.1,4.8,0.7,2.8,0.6,0,88.6,0,2,12,70,0.5,0.34,0.03,0.01,0.34,0.95,0.5,0.04,0.05,1.9,4.9,0.914,240,66,10,35,8,0.2,0.2,,,Sopa de peixe com massa (5.8g HC/100g)
1101,Sopa de tomate,Pratos compostos,Sopas e saladas,Sopas (prontas a comer),31,129,0.8,0.3,0.2,0.1,0.11,0,4.4,2.3,0.1,2.1,0.7,1.1,0.6,0,91.9,0,8,34,161,0,0.46,0.06,0.03,0.42,0.64,0.22,0.12,0.02,8.7,12,1.02,250,170,18,22,9,0.3,0.2,,,Sopa de tomate (4.4g HC/100g)
1109,Sopa de vegetais,Pratos compostos,Sopas e saladas,Sopas (prontas a comer),11,48,0.2,0,0,0.1,0.0463,0,1.2,1.1,0.1,0.1,0.8,0.8,0.5,0,96.1,0,0,112,671,0,0.14,0.04,0.02,0.32,0.46,0.14,0.06,0,8.2,19,0.833,200,130,18,16,8.9,0.4,0.2,,,Sopa de vegetais (1.2g HC/100g)
794,Sopa juliana,Pratos compostos,Sopas e saladas,Sopas (prontas a comer),31,130,0.9,0.1,0.7,0.1,0.0674,0,4.3,0.9,0,3.4,1,0.9,0.6,0,91.9,0,0,91,543,0,0.2,0.05,0.01,0.33,0.64,0.18,0.08,0,7.5,16,0.968,240,110,14,18,5.9,0.1,0.1,,,Sopa juliana (4.3g HC/100g)
782,"Sopa, caldo verde",Pratos compostos,Sopas e saladas,Sopas (prontas a comer),43,182,1.7,0.3,1.1,0.2,0.159,0,5.3,0.7,0,4.6,0.8,1.3,0.7,0,89.7,0,1,50,299,0,0.22,0.07,0.02,0.45,0.86,0.23,0.1,0.02,12,11,1.22,260,110,39,19,6.8,0.2,0.2,,,"Sopa, caldo verde (5.3g HC/100g)"
783,"Sopa, canja de galinha",Pratos compostos,Sopas e saladas,Sopas (prontas a comer),40,168,0.9,0.2,0.3,0.2,0.177,0,5.8,0.1,0.1,5.6,0.2,2,0.6,0,90.4,0,6,1,0,0,0.03,0.01,0.02,0.49,1.14,0.36,0.04,0.02,0.2,1.8,0.764,230,21,6.2,17,6,0.1,0.2,,,"Sopa, canja de galinha (5.8g HC/100g)"
788,"Sopa, creme de cenoura",Pratos compostos,Sopas e saladas,Sopas (prontas a comer),34,143,1.4,0.2,1.1,0.1,0.0914,0,4.4,1,0,3.4,0.8,0.6,0.6,0,91.9,0,0,160,960,0,0.31,0.04,0.01,0.32,0.56,0.13,0.07,0,2.3,7.4,0.874,240,110,12,13,5.5,0.2,0.1,,,"Sopa, creme de cenoura (4.4g HC/100g)"
797,"Sopa, puré de feijão",Pratos compostos,Sopas e saladas,Sopas (prontas a comer),43,178,1.6,0.2,1.2,0.2,0.128,0,4.5,0.9,0.3,3.3,1.9,1.6,0.6,0,89.5,0,0,66,396,0,0.28,0.03,0.01,0.19,0.54,0.27,0.04,0,3.9,16,0.966,240,88,21,26,13,0.4,0.3,,,"Sopa, puré de feijão (4.5g HC/100g)"
798,"Sopa, puré de vegetais",Pratos compostos,Sopas e saladas,Sopas (prontas a comer),42,174,1.5,0.2,1.1,0.1,0.105,0,5.5,1,0.1,4.5,1,1,0.6,0,90,0,0,74,445,0,0.28,0.06,0.01,0.39,0.74,0.21,0.1,0,6.9,15,0.992,240,130,14,19,6.6,0.2,0.1,,,"Sopa, puré de vegetais (5.5g HC/100g)"
775,Sucedâneo de café (pó) (2 marcas),"Café, cacau, chá e tisanas","Ingredientes para café, cacau, chá e tisanas de ervas",Ingredientes para substitutos de café,375,1590,3.4,0.6,0.4,1.7,1.6,0,81,0,0,81,0,5,0.2,0,2.2,0,0,0,0,0,0,0,0.03,16,17,0.9,0,0,0,0,2.7,67,1070,57,300,83,4.2,0.8,,,Sucedâneo de café (pó) (2 marcas) (81g HC/100g)
